cw	pmi_4	raw_4	freq
Fundgrube/NN	0.86573803	1	1358
Funk/NN	0.52991664	4	7562
Funke/NN	2.6710358	13	2802
Funkenflug/NN	3.374085	2	239
Funkenlänge/NN	5.188082	1	17
Funkgerät/NN	1.2280251	1	930
Funkiges/NN	8.414927	1	1
Funkjazz-Bands/NN	7.9449224	1	1
Funkmast/NN	2.4416256	1	269
Funkstation/NN	3.1027057	1	139
Funktion/NN	-1.4312466	6	77974
Funktionieren/NN	-0.09504109	1	3318
Funktionsstörung/NN	1.0530425	1	1086
Funktionsträge/NN	1.0714998	1	1048
Funkwerk/NN	3.357407	1	113
Funky/NE	3.208724	1	149
Furcht/NN	-0.74275166	2	13108
Furious/NN	2.8752325	1	169
Furnas/NN	5.449653	1	13
Furong/NN	4.691645	1	29
Fury/NN	2.361896	1	299
Furz/NN	2.4487793	1	278
Fusion/NN	0.7867165	6	8529
Fusionsexperiment/NN	5.075604	1	20
Fusionsgas/NN	7.9449224	1	1
Fusionsmarkt/NN	7.4594145	1	2
Fusionsplasma/NN	7.2517753	1	2
Fusionsreaktion/NN	5.547027	3	36
Fusionsreaktor/NN	2.4648044	1	270
Fussbad/NN	6.2177014	2	13
Fussball/NN	1.0065167	2	2398
Futter/NN	-1.1246173	1	9737
Futteraufnahme/NN	2.971643	1	163
Futterhäuschen/NN	3.6527522	1	84
Futterration/NN	3.8931375	1	61
Futterstelle/NN	2.6213028	1	227
Futterteller/NN	5.8048563	1	10
Fuß/NN	1.3805751	81	64157
Fußbad/NN	5.399968	17	263
Fußball/NN	0.044987377	7	22015
Fußballabend/NN	4.751364	1	28
Fußballduell/NN	6.7662673	1	4
Fußballeisen/NN	8.078454	1	1
Fußballgremien/NN	7.9449224	1	1
Fußballgucken/NN	5.470487	1	14
Fußballkrieg/NN	6.1957226	1	7
Fußballmatch/NN	4.6868258	2	56
Fußballsammelbilder/NN	7.2517753	1	2
Fußballspiel/NN	0.109590344	1	2837
Fußballstadien/NN	1.250051	1	894
Fußballtraining/NN	3.751487	1	81
Fußballweltmeisterschaft/NN	1.127639	1	986
Fußbande/NN	5.4191937	1	13
Fußbodenheizung/NN	1.8762075	1	512
Fußbodenheizungsart/NN	7.9449224	1	1
Fußbäder/NN	5.7053957	9	105
Fußbädern/NN	6.413446	3	15
Fußböden/NN	-0.06788271	1	3411
Fußgängerzone/NN	-0.11225707	1	3492
Fußkühlung/NN	6.6231666	1	4
Fußminute/NN	3.8931375	1	64
Fußpuder/NN	5.775869	1	11
Fußsohle/NN	1.7223462	2	1122
Fußstapfe/NN	0.88487536	1	1246
Fußtritt/NN	1.3766689	1	785
Fußweg/NN	0.20670667	1	2561
FÖS/NN	2.7996106	1	194
Fächerstadt/NN	2.276767	1	330
Fähigkeit/NN	-3.1425347	1	69895
Fährte/NN	2.5360703	6	1537
Fälschung/NN	0.42978212	2	4169
Fänd/VVF	5.5245543	1	23
Fänger/NN	1.9968874	1	434
Färberwaid/NN	4.6216865	1	32
Fäulnis/NN	1.6356862	1	617
Fäßchen/NN	3.8360999	1	65
Föderalismus/NN	0.2513838	1	2549
Föderalismusdebatte/NN	3.6875381	1	81
Föhn/NN	3.5418684	5	465
Föhnen/NN	6.089276	6	43
Föhnen/VVF	7.5394573	1	3
Föhnluft/NN	7.5394573	2	3
Fön/NN	2.7657757	4	796
Fönluft/NN	7.3163137	2	4
Fördern/NN	1.6617216	2	1222
Förderung/NN	-2.6675549	2	88530
Förderungswürdigkeit/NN	3.1076488	1	135
Förderzentrum/NN	1.6482736	1	597
Förmchen/NN	4.6832266	12	379
Förster/NN	1.162022	3	3060
Führende/NN	2.4351969	3	806
Führer/NN	-2.0761871	1	24576
Führerschein/NN	-0.8772892	1	7673
Führung/NN	-1.4058292	4	50935
Fülle/NN	-0.43006617	4	18750
Füllmaterial/NN	2.862742	1	182
Füllung/NN	1.4522092	4	3134
Fünf-Satz-Krimi/NN	4.0789433	1	48
Fünfjahresrhythmus./NN	7.9449224	1	1
Fünftel/NN	-0.532724	1	5177
Fünftklässler/NN	2.8504057	1	181
Fürbittgebet/NN	3.9936788	1	61
Füreinander/NE	4.252923	1	48
Fürsorge/NN	-0.48834553	1	5024
Füssen/NN	0.4482006	1	2012
Fütterungsverbot/NN	3.8320014	1	68
Füßchen/NN	2.6213028	1	227
G-Max/NE	4.711158	1	29
G-SPOTLIGHT/NN	8.232604	1	1
G./NE	0.013592749	8	27147
G/NN	-0.9303822	2	16579
GATS-Verhandlungen/NN	1.909441	1	460
GATS/NN	0.2724554	1	2494
GEOGRAPHIC/NE	1.174133	1	1009
GEOGRAPHIC/NN	2.1676571	1	338
GEW/NE	-1.0898585	1	9841
GFZ/NE	2.8799567	1	171
GLANZFLECKEN/NN	8.638069	1	1
GLENs/NE	8.232604	1	1
GT/NE	1.3515354	1	848
GTA/NN	2.186415	1	360
GWD/NN	2.4585707	1	260
Gabe/NN	-0.86899	2	14613
Gabel/NN	1.4966761	4	2815
Gabi/NE	-0.44176337	1	5460
Gaddafi/NE	0.8171284	1	1426
Gagnrad/NN	6.558628	1	5
Galapagos-Insel/NN	3.038722	1	150
Galaxie/NN	1.7206734	4	2253
Galaxiehaufen/NN	5.220343	1	17
Galaxienentwicklung/NN	5.9134903	1	8
Galaxienhaufe/NN	2.4159894	1	297
Galaxienhaufender/NN	7.9449224	1	1
Galaxienhaufens/NN	4.463682	1	36
Galaxienzentrum/NN	4.418562	1	36
Galaxienzentrums/NN	6.84631	1	3
Galaxis/NN	1.4319838	7	5240
Galba/NN	5.761684	1	10
Galileo-Team/NN	7.9449224	1	1
Galizien/NN	1.3805381	1	799
Galle/NN	1.8494264	6	3007
Gallenkolik/NN	3.8381553	1	74
Galopp/NN	1.2030742	1	952
Gambas/NN	3.4150147	1	106
Game/NN	1.4316305	3	2259
GameStar/NN	3.7860394	1	73
Gameboy/NN	2.1503856	1	367
Gamecube/NN	3.063068	1	149
Gaming/NN	2.8550138	1	179
Gamma-Schein/NN	7.2517753	1	2
Gang/NN	-0.30629945	9	39417
Gangmitglied/NN	3.5660257	1	87
Gangster/NN	0.2827485	1	2373
Gangsterbraut/NN	4.3306317	1	40
Gangsterbräuten/NN	7.9449224	1	1
Gangway-Film/NN	7.9449224	1	1
Ganon/NN	1.7285658	1	611
Ganove/NN	1.1811819	1	994
Gans/NN	1.5048136	5	3547
Ganstabraut/NN	8.414927	1	1
Ganter/NE	1.8227037	1	555
Ganymed/NE	2.6109967	1	239
Ganz-/TRU	4.1327195	1	49
Ganze/NN	0.28729632	16	38265
Ganztagsbetreuung/NN	1.3215214	1	842
Ganztagsschule/NN	0.098821424	2	5895
Garage-Rock'n'Roll/NN	7.9449224	1	1
Garage/NN	0.14775954	2	5390
Garantie/NN	-0.5986084	2	11401
Garbe/NN	1.8404082	1	530
Garen/NN	4.1466284	6	315
Garflüssigkeit/NN	4.9184184	1	24
Gari/NE	5.3468733	2	28
Garnele/NN	2.9537249	10	1712
Garnelenreis/NN	8.232604	1	1
Garten/NN	-0.010023395	14	44514
Gartenpartien/NN	5.1340146	1	18
Garth/NE	2.5150287	1	277
Gartner/NN	1.6932595	1	623
Garwasser/NN	6.5278563	1	5
Gary/NE	0.12102643	1	2985
Garzeit/NN	1.68558	1	605
Gas-/TRU	1.5741657	3	1842
Gas-Brennwertgeräten/NN	7.5394573	1	2
Gas/FM	4.9533653	9	188
Gas/NN	3.436251	159	15989
Gasball/NN	5.5245543	2	25
Gasblase/NN	4.3340044	4	163
Gasbrenner/NN	3.5535645	1	90
Gasbällen/NN	7.9449224	1	1
Gasfackel/NN	6.6921597	1	4
Gasflamme/NN	3.591424	1	88
Gasflasche/NN	2.2959483	1	323
Gasherd/NN	2.475808	1	289
Gashydrate/NN	4.393152	1	42
Gashülle/NN	5.018741	4	83
Gashüllen/NN	5.220343	1	17
Gaskern/NN	7.1120133	5	12
Gaskerns/NN	7.2210035	2	5
Gaskochern/NN	6.4980035	1	5
Gaskugel/NN	4.7720904	1	26
Gaskugeln/NN	6.5743766	2	10
Gasleitung/NN	1.9962349	1	428
Gaslicht/NN	4.371875	1	42
Gasmasse/NN	5.834709	2	18
Gasmassen/NN	4.403963	1	38
Gasplaneten/NN	4.0961056	2	107
Gasriesen/NN	2.8098595	1	187
Gass/NN	3.4492881	1	115
Gasscheibe/NN	6.112341	2	13
Gasschwaden/NN	6.07312	1	8
Gasse/NN	0.45023733	3	5897
Gasstrahl/NN	5.963921	1	8
Gasströmungen/NN	5.963921	1	8
Gast/NN	-0.13736397	24	88864
Gastfreundschaft/NN	0.14845318	1	2819
Gastgeber/NN	-0.42272612	2	9727
Gastmählern/NN	4.9874115	1	21
Gastronom/NN	0.8170281	1	1384
Gastronomie/NN	-0.51302487	1	5324
Gaststätte/NN	-0.65394294	1	5909
Gasturbine/NN	3.260479	2	239
Gaswolke/NN	4.0345674	6	331
Gate/NE	2.4976463	1	273
Gate/NN	1.3256829	1	813
Gatte/NN	0.7139068	2	3052
Gattin/NN	-0.14979936	1	3555
Gaumen/NN	1.4866494	3	2196
Gauner/NN	0.951563	1	1214
Gauteng/NE	4.8203573	1	25
Gay/NE	1.7708759	1	551
Gay/NN	2.9656057	1	154
Gays/NN	3.8137639	1	67
Gazastreifen/NE	-0.4988395	1	5066
Geben/NN	0.06572557	1	2921
Gebet/NN	0.30193877	12	28603
Gebetskampf/NN	5.6549163	1	11
Gebiet/NN	0.50779307	65	118345
Gebirge/NN	1.2516503	6	5398
Gebirgsflüsse/NN	5.2040825	1	18
Gebirgskette/NN	2.361896	1	294
Gebirgssonne/NN	7.4594145	1	2
Gebläse/NN	3.181325	3	384
Gebläsehalle/NN	4.527196	1	33
Gebot/NN	-2.0047865	1	23330
Gebrauch/NN	-0.7663315	5	33131
Gebräu/NN	3.7930954	5	352
Geburt/NN	-1.394053	3	37228
Geburtenkontrolle/NN	1.9217775	1	479
Geburtsjahr/NN	1.4756721	1	765
Geburtsstunde/NN	1.5734174	2	1306
Geburtstag/NN	1.7646039	42	30765
Geburtstagskind.Lothar,Du/NN	7.9449224	1	1
Geburtstagsparty/NN	1.988114	1	445
Gebäck/NN	3.3305898	11	1248
Gebäude/NN	-1.3238932	6	69378
Gedanke/NN	-0.4046936	22	103148
Gedankenmaschinerie/NN	7.9449224	1	1
Geduld/NN	-1.374362	1	13041
Gedärm/NN	2.3213563	1	308
Gefahr/NN	-0.53841794	20	106122
Gefahrübergangs/NN	3.6476371	1	78
Gefecht/NN	2.5896637	20	4771
Gefechtsmomenten/NN	8.232604	1	1
Gefechtstag/NN	6.9798417	1	3
Gefieder/NN	1.6796212	2	1212
Gefilde/NN	0.56000173	1	1778
Geflügel/NN	0.898656	2	2579
Geflügelbrühe/NN	4.77734	4	105
Geflügelfond/NN	2.924337	1	180
Geflügelkraftbrühe/NN	7.6264687	1	2
Geflügelleber/NN	4.711158	1	31
Geflügelteile/NN	4.77734	1	27
Geflüsters/NN	7.9449224	1	1
Gefrierpunkt/NN	1.882883	1	489
Gefummel/NN	4.219229	1	47
Gefährdung/NN	-0.36687502	3	13104
Gefährt/NN	0.3629055	3	6458
Gefällestrecken/NN	5.1723337	1	16
Gefängnis/NN	-1.0157379	3	26270
Gefängniszelle/NN	2.0463958	1	416
Gefärbet/NN	7.9449224	2	2
Gefäss/NN	3.885198	3	188
Gefäß/NN	2.1716597	22	7732
Gefäßwand/NN	1.9962349	1	426
Gefühl/NN	-0.015779728	31	96711
Gegegenden/NN	7.2517753	1	2
Gegen-stände/VVF	5.9990125	1	7
Gegenbegriff/NN	2.7829976	1	196
Gegenbesuch/NN	1.454958	1	752
Gegend/NN	1.524933	37	24966
Gegenkandidat/NN	1.5609936	1	685
Gegenliebe/NN	1.6065493	1	698
Gegenpol/NN	1.4013704	2	1512
Gegensatz/NN	-0.8530179	8	61399
Gegensatze/NN	3.2826633	1	113
Gegenseite/NN	0.0640236	1	2962
Gegenstand/NN	0.28280923	30	70081
Gegenstrom/NN	4.152246	1	48
Gegenstromapparat/NN	8.078454	1	1
Gegenstromverfahren/NN	5.449653	1	15
Gegenteil/NN	-1.2925588	3	44738
Gegenwart/NN	-1.0622493	4	36764
Gegenwartstheater/NN	4.831407	1	26
Gegenwind/NN	1.0125965	1	1267
Gegenüber/NN	-0.12138326	2	7030
Gegner/NN	-0.25395766	12	48264
Gehaltsniveau/NN	3.3963225	1	107
Geheimdienst-Erkenntnisse/NN	6.469016	1	5
Geheimdienst-Veteran/NN	7.2517753	1	2
Geheimdienst/NN	-1.1941233	1	10203
Geheimnis/NN	-0.80861676	4	28620
Geheimtip/NN	2.0648785	5	2197
Gehen/NN	-0.40435496	1	4773
Gehetze/NN	4.6216865	1	30
Geheul/NN	1.9839171	1	429
Gehilfe/NN	0.5431571	1	1767
Gehirn-/TRU	2.8010683	1	181
Gehirn/NN	-0.64090556	5	29838
Gehäuse/NN	0.8896096	3	3917
Gehörlosenschule/NN	2.484805	1	266
Gehörte/NN	2.1113918	2	750
Geiger/NE	0.9898066	1	1250
Geile/NN	2.349282	1	325
Geist/NN	-0.694292	16	99842
Geisterstadt/NN	2.4214635	1	310
Geisterweit/NN	7.9449224	1	1
Geisteskraft/NN	2.307903	1	303
Geistliche/NN	-0.9515117	1	8029
Gejohle/NN	3.1419265	1	144
Gel/NN	1.8195099	3	1557
Gelaber/NN	2.3213563	1	309
Gelatine/NN	3.5626726	14	1410
Gelb/NN	0.10988702	2	5746
Geld-/TRU	0.0576669	1	2794
Geld/NN	-0.46107042	37	186212
Geldanlage/NN	0.41665787	1	2151
Geldautomat/NN	0.96635926	1	1201
Geldbeutel/NN	-0.066266835	1	3423
Geldtipps/NN	5.865481	1	8
Gelee/NN	3.456005	5	517
Gelegenheit/NN	-0.6908485	9	53661
Gelegenheitsfluggäste/NN	7.9449224	1	1
Gelenk/NN	0.9818271	5	5882
Gelenkbeschwerde/NN	2.673848	1	219
Gelenksbeschwerden/NN	4.94919	1	23
Gelomyrtol/NN	6.153163	1	7
Gelände/NN	-0.54503447	4	21170
Gelärme/NN	5.6805587	1	10
Gemach/NN	1.5401073	1	697
Gemeinde/NN	-1.9034851	6	124709
Gemeinderat/NN	-1.4119072	1	12921
Gemeinschaft/NN	-3.1019256	1	68005
Gemeinschaftsbad/NN	4.814878	1	28
Gemeinschaftswerk/NN	1.6221328	1	613
Gemeinschaftswohnung/NN	4.751364	1	26
Gemisch/NN	2.077039	7	2697
Gemstones/NN	4.45221	1	36
Gemächt/NN	3.9262898	1	59
Gemäuer/NN	1.1071873	1	1029
Gemüse/NN	1.4275161	23	17553
Gemüseallerlei/NN	6.84631	1	3
Gemüsebouillon/NN	4.756506	1	28
Gemüsebrühe/NN	3.926711	16	1019
Gemüsefond/NN	3.712629	1	83
Gemüsekugeln/NN	7.9449224	1	1
Gemüsemischung/NN	4.4296527	1	41
Gemüseschlacht/NN	6.1957226	1	7
Gemüsestreife/NN	3.9936788	1	60
Gemüsesuppe/NN	3.9536262	3	190
Gemüsezwiebel/NN	4.382457	1	43
Gemüt/NN	1.5391775	10	6789
Gemütliche/NN	3.0014958	1	162
Gen-Milch/NN	3.3285651	1	106
Gen/NN	-1.657063	1	16462
Genehmigung/NN	-1.7239892	2	34885
Geneigtheit/NN	4.4003463	1	37
General/NN	-1.3938496	2	25284
Generalprobe/NN	0.9367564	1	1232
Generalsjob/NN	7.9449224	1	1
Generalthema/NN	2.596625	1	240
Generator/NN	0.5671635	1	1790
Genese/NN	0.6420049	1	1638
Genetiker/NN	1.9284605	1	463
Genick/NN	1.167703	1	1032
Genießer/NN	1.3542781	1	859
Genitale/NN	2.0512085	2	802
Genomsequenz/NN	5.168435	2	35
Genosse/NN	-1.1667848	1	10168
Genre/NN	-1.2574866	1	11535
Gentechnik/NN	-0.33062905	2	8855
Gentherapie/NN	1.8647032	2	995
Genua/NE	0.55601496	2	3608
Genugtuung/NN	0.36895323	1	2201
Genuß/NN	1.3314627	20	16458
Genügsamkeit/NN	2.5112004	1	265
Geographie/NN	-0.57783026	1	5637
Geologe/NN	0.86216396	1	1349
Geologie/NN	0.43805596	1	1997
Georg-August-Universität/NN	1.9263293	1	482
Georg-von-Rauch-Haus/NN	5.7902575	1	9
Georg/NE	-1.1259835	3	30955
George/NE	-0.56043094	5	28513
Georgia/NE	0.6007688	1	1777
Georgien/NE	-0.43039033	1	4953
Geothermie-Kraftwerken/NN	8.232604	1	1
Geothermie/NN	1.540314	1	691
Geowissenschaftler/NN	3.1848874	2	269
Geplapper/NN	2.9071584	1	170
Gepoker/NN	6.1742163	1	6
Gepostet/NN	2.177774	1	381
Gepäck/NN	-0.12203055	2	7281
Gera/NE	0.012201398	1	3132
Gerade/NN	0.9987881	2	2362
Gerangel/NN	1.3253493	1	838
Gerd/NE	-0.59186506	2	12430
Gerda/NE	1.1555284	2	2123
Gerechte/NN	-0.15204729	1	3659
Gerechtigkeit/NN	-1.8024266	2	38219
Gerechtigkeitsgefühl/NN	3.1398773	1	134
Gerede/NN	0.10544608	1	2875
Gerets/NN	2.7829976	1	210
Gerhard/NE	-0.56546915	7	41392
Gericht/NN	-0.60707563	17	98316
Gerichtsgebäude/NN	1.555941	1	657
Gerlinde/NE	1.8965164	2	1043
German/NE	-0.53352994	1	5903
Germany/NE	0.57175213	5	9344
Germering/NN	1.7275681	1	582
Gerner/NE	3.035951	1	155
Gernhardt/NE	1.652659	1	673
Gernot/Mattl/NE	8.232604	1	1
Gernot/NE	2.5797255	9	2431
Gero/NE	1.2735226	1	984
Gerolsteiner/NE	2.2262514	2	681
Gerrit/NE	0.9527111	1	1325
Gershwin-Monographie/NN	7.9449224	1	1
Gerstengraspulver/NN	6.805488	1	4
Gert/NE	0.09452664	1	3121
Gertrude/NE	1.2318144	1	971
Geruch/NN	1.556263	15	10073
Geruchsstoffe/NN	3.721745	1	78
Gerudotal/NN	4.831407	1	28
Gerull/NN	5.379973	1	15
Gerät/NN	0.014185222	16	49205
Gerätekauf/NN	5.389635	1	15
Geräteoberflächen/NN	7.2517753	1	2
Geräteteilen/NN	6.413446	1	5
Geröllhalde/NN	3.5962586	1	88
Geröllmasse/NN	4.5313025	1	35
Gerücht/NN	1.3157498	13	11248
Gerüchteküche/NN	2.9803312	3	526
Gerüchteware/NN	7.9449224	1	1
Gesamtmasse/NN	2.1811037	2	668
Gesamtprojekt/NN	1.3539348	1	817
Gesamtsieg/NN	3.0374894	3	461
Gesang/NN	-0.055689026	4	13426
Gesangslehrer/NN	3.5008016	1	95
Geschehen/NN	-1.8662648	1	20204
Geschehnis/NN	0.048532497	2	5785
Geschenk/NN	-1.2695594	2	22652
Geschenkkarton/NN	4.4560194	1	38
Geschenktip/NN	4.1750393	1	59
Geschichte/NN	-0.8077482	41	291606
Geschichtenerzählen/NN	2.4294796	1	287
Geschichtenküche/NN	8.078454	1	1
Geschichte/NN	2.0077162	1	420
Geschichtsbüfett/NN	7.9449224	2	2
Geschichtskurs/NN	4.731059	1	30
Geschick/NN	-0.8471715	1	7087
Geschicklichkeitsspiel/NN	2.4041493	1	292
Geschirr/NN	2.0456245	8	3290
Geschirrspüler/NN	3.0062606	3	468
Geschirrspülmittel/NN	4.829557	3	77
Geschirrtuch/NN	3.2999308	2	238
Geschlecht/NN	-1.238843	3	34334
Geschmack/NN	-0.32743743	5	22294
Geschmacksstörungen/NN	4.6307364	1	30
Geschmacksverstärker/NN	2.0784543	1	419
Geschoß/NN	1.274378	5	4364
Geschrei/NN	0.112214044	1	2816
Geschwindigkeit/NN	0.12013294	8	21974
Geschwister/NN	-1.3406878	1	12433
Geschwulst/NN	1.4865842	1	708
Geschäft/NN	0.15804438	21	56119
Geschäfte?/NN	8.078454	1	1
Geschäftemacher/NN	1.7510273	1	548
Geschäftsführerposten/NN	4.746249	1	26
Geschäftstermins/NN	7.4594145	1	2
Gesell/NN	0.6376363	1	1717
Geselle/NN	-5.7208996e-05	1	3140
Gesellschaft/NN	-2.7458298	5	241218
Gesellschafter/NN	-1.988051	1	21932
Gesellschaftsseite/NN	7.2517753	1	2
Gesetz/NN	-1.3120179	18	207522
Gesetzentwurf/NN	-0.373736	4	18120
Gesetzestreue/NN	3.0167634	1	158
Gesetzesvorhaben/NN	1.0009558	1	1138
Gesetzesänderung/NN	-0.1315929	1	3626
Gesetzgeber/NN	-1.1540347	3	29589
Gesetzgebungsarbeit/NN	4.6171923	2	61
Gesetzgebungsverfahren/NN	0.8449984	2	2641
Gesetzlose/NN	2.6946142	1	212
Gesicht/NN	0.9412266	51	64069
Gesichtchen/NN	3.5802326	1	91
Gesichts-/TRU	2.6528747	1	211
Gesichtsdampfbad/NN	5.667655	1	11
Gesichtsdampfbäder/NN	6.2177014	1	8
Gesichtshaut/NN	2.6629884	1	223
Gesichtshälfte/NN	2.517223	1	252
Gesichtsröte/NN	5.460016	1	15
Gesichtszug/NN	1.0355434	1	1129
Gesinde/NN	2.2246106	1	332
Gespann/NN	0.93766123	1	1236
Gespräch/NN	-0.98876077	13	111000
Gesprächsthema/NN	1.5230969	1	740
Gespäch/NN	4.10547	1	52
Gestank/NN	0.7345657	1	1542
Geste/NN	-1.0206357	1	8706
Gestein/NN	3.2828994	30	3527
Gesteinsbrocken/NN	2.5518632	1	243
Gesteinsformation/NN	3.4150147	1	99
Gesteinsschicht/NN	4.5695176	9	286
Gesteinsschmelze/NN	6.3802204	4	20
Gestern/NN	1.1413478	4	4092
Gestirn/NN	1.5413482	2	1319
Geständnis/NN	-0.27521154	1	4157
Gesunde/NN	0.56794506	2	3563
Gesundheit/NN	-1.1674812	6	60548
Gesundheitsberuf/NN	1.3840686	1	769
Gesundheitsdatum/NN	2.3880944	1	281
Gesundheitshinweise/NN	5.834709	1	18
Gesundheitsministerin/NN	0.8012061	1	1502
Gesundheitsministerium/NN	1.0860292	2	2150
Gesundheitspolitik/NN	0.75599056	2	3037
Gesundheitsreform/NN	0.16823012	2	5472
Gesundheitssystem/NN	-0.4416779	1	4904
Gesöff/NN	3.5489314	1	93
Getreide/NN	0.42783192	3	6085
Getreidebrei/NN	4.403963	1	40
Getreidesnacks/NN	8.414927	1	1
Getreue/NN	1.3418258	1	794
Getriebe/NN	0.21266282	1	2543
Getränk/NN	3.5000608	214	21235
Getränkeauswahl/NN	3.2627912	1	145
Getränkedose/NN	2.128928	1	380
Getränkekonsum/NN	5.399391	1	14
Getümmel/NN	1.5438348	1	694
Gewalt/NN	-1.8036598	5	95072
Gewaltbereitschaft/NN	0.71345454	1	1521
Gewalttäter/NN	0.5773717	1	1758
Gewebe/NN	-0.46663243	2	9892
Gewebeteil/NN	4.1190023	1	52
Gewerkschaft/NN	-1.0390322	6	52850
Gewerkschaftler/NN	2.0696406	1	388
Gewerkschaftsdemonstrationen/NN	6.153163	1	7
Gewerkschaftskämpfe/NN	6.2177014	1	6
Gewerkschaftsrecht/NN	2.8823273	1	172
Gewerkschaftssommer/NN	7.9449224	1	1
Gewicht/NN	-1.2142475	3	32485
Gewinn/NN	-0.9134758	6	46746
Gewinner/NN	-0.5051556	2	11193
Gewinnspiel/NN	1.1894445	4	3956
Gewinnung/NN	0.16287097	2	5135
Gewisse/NN	-1.6850982	1	16948
Gewissen/NN	0.030533094	1	2965
Gewitter/NN	2.196181	11	4007
Gewitterwolke/NN	2.3520715	1	306
Gewißheit/NN	-0.37798795	2	9087
Gewächshaus/NN	0.66001576	1	1657
Gewässer/NN	-0.80346185	2	13786
Gewürz/NN	2.0651462	12	4892
Gewürzgurke/NN	3.201078	1	132
Gewürzorangen/NN	7.1911507	1	3
Gewürzpuddinge/NN	8.414927	1	1
Gewürzregal/NN	4.701354	1	29
Gewürzsud/NN	6.440845	1	6
Gewürzöl/NN	6.1325436	2	15
Geyer/NE	0.9364172	1	1353
Geysieren/NN	6.590377	1	4
Geysir-Babys/NN	7.9449224	1	1
Geysir/NN	5.585923	28	337
Geysirfelder/NN	7.9449224	1	1
Ghaba/NE	7.9449224	1	1
Ghetto-Vorstädte/NN	7.2517753	1	2
Ghi/NN	7.9449224	1	1
Ghilane/NE	4.6820297	1	31
Ghoreib/NN	3.7628722	1	70
Gibraltar/NE	1.245576	1	910
Gibran/NE	3.6374846	1	96
Gibson/NE	0.6378878	1	1726
Gibsons/NE	1.907947	1	486
Gichtgelenk/NN	8.414927	1	1
Gier/NN	1.9214748	7	3207
Giessen/NN	3.018575	1	182
Gießen/NE	-0.10116653	2	7204
Gift/NN	-1.0383291	1	9008
Giftblatt/NN	6.153163	1	7
Giftigkeit/NN	2.0647388	1	404
Giftpilzen/NN	5.963921	1	8
Gig-Boot/NN	6.558628	1	4
Gig/ADJ	1.4244854	1	765
Gigant/NN	0.6846634	1	1628
Gin/NN	2.0163312	1	426
Gina/NE	0.9562786	1	1318
Giotto/NE	2.5535703	1	266
Gipfel/NN	-0.8103325	2	14068
Gips/NN	0.6443652	1	1663
Gipsreste/NN	6.558628	1	5
Girl/NN	1.8788143	2	964
Girlies/NE	6.054072	1	7
Girls/NN	2.6267343	9	2060
Girren/NN	6.054072	1	8
Gise/NE	3.9353192	1	63
Gitarre/NN	-0.32930708	2	8685
Gitarren-/TRU	3.7998056	1	69
Gitarrenensemble/NN	3.9841092	1	57
Gitarrensolo/NN	3.245579	2	252
Gitarrero/NN	5.0476303	1	19
Gitter/NN	0.345615	2	4557
Gitterrost/NN	3.4313195	1	105
Giulia/NE	3.0396476	1	195
Glanz/NN	-0.2561378	2	8214
Glas/NN	2.8859096	152	26682
Glasbläserei/NN	3.5628958	1	88
Glasdach/NN	2.163793	1	356
Glaser/NE	1.8335937	2	1096
Glasform/NN	4.7411604	1	29
Glasgefäß/NN	2.8918664	1	173
Glashöhe/NN	7.9449224	1	1
Glaskastenteam-Mitglied/NN	8.078454	1	1
Glaskeramik/NN	4.891511	2	48
Glaskeramikplatte/NN	5.5245543	1	13
Glaskokillen/NN	3.6875381	1	75
Glasmacher/NN	3.387106	1	104
Glasmasse/NN	4.706244	1	27
Glasnudel/NN	4.409413	2	85
Glasreiniger/NN	3.8017876	1	86
Glasröhrchen/NN	3.710816	1	75
Glasschaber/NN	6.9333215	1	3
Glasscherbe/NN	2.9525077	3	498
Glasstab/NN	4.1327195	1	49
Glasstetter/NN	4.848214	1	38
Glasur/NN	2.8348188	2	394
Glaube/NN	-1.1855793	9	91990
Glaubens-/TRU	0.9949461	1	1083
Gleichgeschlechtliche/NN	3.9559383	1	63
Gleichgesinnten/NN	1.3892988	2	1542
Gleichgewichtszustand/NN	2.6170464	1	229
Gleichstellung/NN	-1.0177416	1	8414
Gleis/NN	-0.5338677	1	5263
Gletscheis/NN	8.078454	1	1
Gletscher/NN	1.3989444	4	3117
Gletscherbecken/NN	5.570017	1	12
Gletschereis/NN	4.5733256	3	100
Gletscherschmelz/NN	4.0921187	1	54
Glied/NN	0.9729151	9	10352
Gliedmaß/NN	0.68686247	1	1569
Glilloh/NN	7.4594145	1	2
Globalisierung/NN	-1.5042036	2	28766
Globus/NN	0.3734488	2	4384
Glockenform/NN	5.3609247	1	16
Glockenklang/NN	3.3150597	1	121
Gloria/NN	0.5169607	1	2030
Glucose/NN	1.7972558	1	517
Glut./NN	6.153163	1	6
Glut/NN	4.119509	43	2189
Glutaschenwolken/NN	7.9449224	1	1
Glute/NN	8.414927	1	1
Gluten/NN	2.5632985	1	251
Gluthitze/NN	3.5558891	2	182
Glutwolke/NN	6.054072	1	8
Glutwolken/NN	5.819671	1	9
Glyzerinzusatz/NN	8.414927	1	1
Gläubige/NN	-2.2137015	1	28040
Glögg/NN	7.210953	3	7
Glück/NN	-0.38211936	14	68909
Glückauf/NN	3.3248637	1	143
Glückes/NN	1.5810326	1	649
Glücklichsein/NN	2.7758598	2	422
Glücksfall/NN	1.7913036	3	1668
